J-Date,Date,Weekday,Symbol,High,Low
1401-06-09,8/31/2022,Wednesday,سکه امامی,137350000,135850000
1401-06-10,9/1/2022,Thursday,سکه امامی,136540000,136540000
1401-06-11,9/2/2022,Friday,سکه امامی,139550000,138300000
1401-06-12,9/3/2022,Saturday,سکه امامی,140250000,139100000
1401-06-13,9/4/2022,Sunday,سکه امامی,139800000,138470000
1401-06-14,9/5/2022,Monday,سکه امامی,140420000,138870000
1401-06-15,9/6/2022,Tuesday,سکه امامی,139550000,138050000
1401-06-16,9/7/2022,Wednesday,سکه امامی,140300000,138900000
1401-06-17,9/8/2022,Thursday,سکه امامی,139600000,139600000
1401-06-18,9/9/2022,Friday,سکه امامی,141300000,138600000
1401-06-19,9/10/2022,Saturday,سکه امامی,141840000,138800000
1401-06-20,9/11/2022,Sunday,سکه امامی,144800000,141200000
1401-06-21,9/12/2022,Monday,سکه امامی,148880000,144400000
1401-06-22,9/13/2022,Tuesday,سکه امامی,148100000,143260000
1401-06-23,9/14/2022,Wednesday,سکه امامی,145350000,143860000
1401-06-24,9/15/2022,Thursday,سکه امامی,144900000,144900000
1401-06-26,9/17/2022,Saturday,سکه امامی,145450000,143100000
1401-06-27,9/18/2022,Sunday,سکه امامی,144550000,142300000
1401-06-28,9/19/2022,Monday,سکه امامی,143750000,142200000
1401-06-29,9/20/2022,Tuesday,سکه امامی,143350000,141350000
1401-06-30,9/21/2022,Wednesday,سکه امامی,144540000,142160000
1401-06-31,9/22/2022,Thursday,سکه امامی,143400000,143400000
1401-07-01,9/23/2022,Friday,سکه امامی,143820000,143120000
1401-07-02,9/24/2022,Saturday,سکه امامی,143230000,143230000
1401-07-03,9/25/2022,Sunday,سکه امامی,143840000,142050000
1401-07-04,9/26/2022,Monday,سکه امامی,142130000,142130000
1401-07-05,9/27/2022,Tuesday,سکه امامی,147150000,142360000
1401-07-06,9/28/2022,Wednesday,سکه امامی,147300000,145200000
1401-07-07,9/29/2022,Thursday,سکه امامی,146050000,146050000
1401-07-08,9/30/2022,Friday,سکه امامی,153250000,147100000
1401-07-09,10/1/2022,Saturday,سکه امامی,154800000,149650000
1401-07-10,10/2/2022,Sunday,سکه امامی,154500000,152610000
1401-07-11,10/3/2022,Monday,سکه امامی,153430000,151550000
1401-07-12,10/4/2022,Tuesday,سکه امامی,153160000,153160000
1401-07-13,10/5/2022,Wednesday,سکه امامی,151550000,149950000
1401-07-15,10/7/2022,Friday,سکه امامی,151490000,148950000
1401-07-16,10/8/2022,Saturday,سکه امامی,149560000,147180000
1401-07-17,10/9/2022,Sunday,سکه امامی,149470000,147330000
1401-07-18,10/10/2022,Monday,سکه امامی,149870000,148730000
1401-07-19,10/11/2022,Tuesday,سکه امامی,149570000,149130000
1401-07-20,10/12/2022,Wednesday,سکه امامی,150470000,149430000
1401-07-21,10/13/2022,Thursday,سکه امامی,150420000,150420000
1401-07-22,10/14/2022,Friday,سکه امامی,149870000,149430000
1401-07-23,10/15/2022,Saturday,سکه امامی,151320000,149730000
1401-07-24,10/16/2022,Sunday,سکه امامی,150670000,150230000
1401-07-25,10/17/2022,Monday,سکه امامی,150370000,149430000
1401-07-26,10/18/2022,Tuesday,سکه امامی,149970000,148730000
1401-07-27,10/19/2022,Wednesday,سکه امامی,149570000,147430000
1401-07-28,10/20/2022,Thursday,سکه امامی,148940000,148940000
1401-07-29,10/21/2022,Friday,سکه امامی,150370000,149430000
1401-07-30,10/22/2022,Saturday,سکه امامی,149860000,148930000
1401-08-01,10/23/2022,Sunday,سکه امامی,149070000,148430000
1401-08-02,10/24/2022,Monday,سکه امامی,149370000,148930000
1401-08-03,10/25/2022,Tuesday,سکه امامی,150070000,148930000
1401-08-04,10/26/2022,Wednesday,سکه امامی,151070000,149730000
1401-08-05,10/27/2022,Thursday,سکه امامی,150180000,150180000
1401-08-06,10/28/2022,Friday,سکه امامی,150270000,149630000
1401-08-07,10/29/2022,Saturday,سکه امامی,150270000,149630000
1401-08-08,10/30/2022,Sunday,سکه امامی,152770000,150430000
1401-08-09,10/31/2022,Monday,سکه امامی,156570000,153430000
1401-08-10,11/1/2022,Tuesday,سکه امامی,161070000,156430000
1401-08-11,11/2/2022,Wednesday,سکه امامی,160050000,159450000
1401-08-12,11/3/2022,Thursday,سکه امامی,160050000,160050000
1401-08-13,11/4/2022,Friday,سکه امامی,166850000,159950000
1401-08-14,11/5/2022,Saturday,سکه امامی,164050000,161450000
1401-08-15,11/6/2022,Sunday,سکه امامی,165250000,163650000
1401-08-16,11/7/2022,Monday,سکه امامی,165050000,159650000
1401-08-17,11/8/2022,Tuesday,سکه امامی,162550000,159950000
1401-08-18,11/9/2022,Wednesday,سکه امامی,159550000,158450000
1401-08-19,11/10/2022,Thursday,سکه امامی,159020000,159020000
1401-08-20,11/11/2022,Friday,سکه امامی,161030000,159450000
1401-08-21,11/12/2022,Saturday,سکه امامی,160550000,158950000
1401-08-22,11/13/2022,Sunday,سکه امامی,162050000,160950000
1401-08-23,11/14/2022,Monday,سکه امامی,164850000,163250000
1401-08-24,11/15/2022,Tuesday,سکه امامی,164050000,163250000
1401-08-25,11/16/2022,Wednesday,سکه امامی,163850000,162750000
1401-08-26,11/17/2022,Thursday,سکه امامی,162750000,162750000
1401-08-27,11/18/2022,Friday,سکه امامی,163550000,162150000
1401-08-28,11/19/2022,Saturday,سکه امامی,163350000,162150000
1401-08-28,11/19/2022,Saturday,سکه امامی,164050000,162550000
1401-08-29,11/20/2022,Sunday,سکه امامی,163050000,162450000
1401-08-30,11/21/2022,Monday,سکه امامی,164850000,163450000
1401-09-01,11/22/2022,Tuesday,سکه امامی,164250000,163950000
1401-09-02,11/23/2022,Wednesday,سکه امامی,166050000,164450000
1401-09-03,11/24/2022,Thursday,سکه امامی,165950000,165950000
1401-09-05,11/26/2022,Saturday,سکه امامی,167950000,165950000
1401-09-05,11/26/2022,Saturday,سکه امامی,170550000,168450000
1401-09-06,11/27/2022,Sunday,سکه امامی,173050000,169750000
1401-09-07,11/28/2022,Monday,سکه امامی,170550000,169450000
1401-09-08,11/29/2022,Tuesday,سکه امامی,174000000,168470000
1401-09-09,11/30/2022,Wednesday,سکه امامی,172500000,171150000
1401-09-10,12/1/2022,Thursday,سکه امامی,173420000,173420000
1401-09-11,12/2/2022,Friday,سکه امامی,173800000,173350000
1401-09-12,12/3/2022,Saturday,سکه امامی,175860000,173950000
1401-09-13,12/4/2022,Sunday,سکه امامی,177040000,176950000
1401-09-14,12/5/2022,Monday,سکه امامی,177050000,174500000
1401-09-15,12/6/2022,Tuesday,سکه امامی,175250000,171950000
1401-09-16,12/7/2022,Wednesday,سکه امامی,176250000,170850000
1401-09-18,12/9/2022,Friday,سکه امامی,181050000,174450000
1401-09-19,12/10/2022,Saturday,سکه امامی,180950000,177250000
1401-09-20,12/11/2022,Sunday,سکه امامی,186050000,177750000
1401-09-21,12/12/2022,Monday,سکه امامی,191830000,181950000
1401-09-22,12/13/2022,Tuesday,سکه امامی,190050000,176450000
1401-09-22,12/13/2022,Tuesday,سکه امامی,190050000,176450000
1401-09-23,12/14/2022,Wednesday,سکه امامی,187550000,183450000
1401-09-24,12/15/2022,Thursday,سکه امامی,184020000,184020000
1401-09-25,12/16/2022,Friday,سکه امامی,189050000,184950000
1401-09-26,12/17/2022,Saturday,سکه امامی,189550000,183850000
1401-09-27,12/18/2022,Sunday,سکه امامی,189550000,182450000
1401-09-28,12/19/2022,Monday,سکه امامی,188050000,184950000
1401-09-29,12/20/2022,Tuesday,سکه امامی,188050000,184450000
1401-09-30,12/21/2022,Wednesday,سکه امامی,190050000,186950000
1401-10-01,12/22/2022,Thursday,سکه امامی,189970000,189970000
1401-10-02,12/23/2022,Friday,سکه امامی,200850000,189950000
1401-10-03,12/24/2022,Saturday,سکه امامی,205050000,199950000
1401-10-04,12/25/2022,Sunday,سکه امامی,206550000,201950000
1401-10-05,12/26/2022,Monday,سکه امامی,206510000,206510000
1401-10-06,12/27/2022,Tuesday,سکه امامی,226500000,211950000
1401-10-07,12/28/2022,Wednesday,سکه امامی,228050000,225950000
1401-10-07,12/28/2022,Wednesday,سکه امامی,228050000,226950000
1401-10-08,12/29/2022,Thursday,سکه امامی,226950000,226950000
1401-10-09,12/30/2022,Friday,سکه امامی,220050000,194950000
1401-10-10,12/31/2022,Saturday,سکه امامی,200050000,189950000
1401-10-11,1/1/2023,Sunday,سکه امامی,204050000,198950000
1401-10-12,1/2/2023,Monday,سکه امامی,202050000,193450000
1401-10-13,1/3/2023,Tuesday,سکه امامی,204250000,191950000
1401-10-14,1/4/2023,Wednesday,سکه امامی,204250000,203150000
1401-10-15,1/5/2023,Thursday,سکه امامی,203180000,203180000
1401-10-16,1/6/2023,Friday,سکه امامی,209050000,203150000
1401-10-17,1/7/2023,Saturday,سکه امامی,218550000,211950000
1401-10-18,1/8/2023,Sunday,سکه امامی,214550000,208450000
1401-10-20,1/10/2023,Tuesday,سکه امامی,210550000,208450000
1401-10-20,1/10/2023,Tuesday,سکه امامی,212050000,209950000
1401-10-21,1/11/2023,Wednesday,سکه امامی,212550000,210950000
1401-10-23,1/13/2023,Friday,سکه امامی,215050000,211450000
1401-10-24,1/14/2023,Saturday,سکه امامی,212550000,211450000
1401-10-25,1/15/2023,Sunday,سکه امامی,213550000,211950000
1401-10-26,1/16/2023,Monday,سکه امامی,223550000,216450000
1401-10-27,1/17/2023,Tuesday,سکه امامی,227850000,224950000
1401-10-28,1/18/2023,Wednesday,سکه امامی,237350000,227850000
1401-10-30,1/20/2023,Friday,سکه امامی,245550000,236450000
1401-11-01,1/21/2023,Saturday,سکه امامی,253550000,247450000
1401-11-02,1/22/2023,Sunday,سکه امامی,250550000,242950000
1401-11-03,1/23/2023,Monday,سکه امامی,243050000,233450000
1401-11-04,1/24/2023,Tuesday,سکه امامی,234050000,222950000
1401-11-05,1/25/2023,Wednesday,سکه امامی,248550000,234950000
1401-11-07,1/27/2023,Friday,سکه امامی,248050000,237930000
1401-11-08,1/28/2023,Saturday,سکه امامی,243010000,237930000
1401-11-09,1/29/2023,Sunday,سکه امامی,245010000,240430000
1401-11-10,1/30/2023,Monday,سکه امامی,242510000,239430000
1401-11-11,1/31/2023,Tuesday,سکه امامی,244010000,240930000
1401-11-12,2/1/2023,Wednesday,سکه امامی,248510000,244930000
1401-11-15,2/4/2023,Saturday,سکه امامی,241510000,237930000
1401-11-16,2/5/2023,Sunday,سکه امامی,243510000,240930000
1401-11-17,2/6/2023,Monday,سکه امامی,242970000,240930000
1401-11-18,2/7/2023,Tuesday,سکه امامی,243510000,240430000
1401-11-19,2/8/2023,Wednesday,سکه امامی,246510000,243430000
1401-11-22,2/11/2023,Saturday,سکه امامی,251510000,246930000
1401-11-23,2/12/2023,Sunday,سکه امامی,251510000,250430000
1401-11-24,2/13/2023,Monday,سکه امامی,255010000,250930000
1401-11-25,2/14/2023,Tuesday,سکه امامی,265010000,256930000
1401-11-27,2/16/2023,Thursday,سکه امامی,276070000,263930000
1401-11-28,2/17/2023,Friday,سکه امامی,276070000,208450000
1401-11-29,2/18/2023,Saturday,سکه امامی,289570000,277930000
1401-11-30,2/19/2023,Sunday,سکه امامی,299570000,292930000
1401-12-01,2/20/2023,Monday,سکه امامی,296070000,287930000
1401-12-02,2/21/2023,Tuesday,سکه امامی,299070000,283950000
1401-12-03,2/22/2023,Wednesday,سکه امامی,330000000,316000000
1401-12-06,2/25/2023,Saturday,سکه امامی,309440000,208450000
1401-12-07,2/26/2023,Sunday,سکه امامی,329070000,208450000
1401-12-08,2/27/2023,Monday,سکه امامی,330000000,208450000
1401-12-09,2/28/2023,Tuesday,سکه امامی,310070000,284700000
1401-12-10,3/1/2023,Wednesday,سکه امامی,293950000,284200000
1401-12-12,3/3/2023,Friday,سکه امامی,308950000,287700000
1401-12-13,3/4/2023,Saturday,سکه امامی,300010000,284800000
1401-12-14,3/5/2023,Sunday,سکه امامی,286010000,277800000
1401-12-15,3/6/2023,Monday,سکه امامی,276010000,268800000
1401-12-16,3/7/2023,Tuesday,سکه امامی,330000000,208450000
1401-12-17,3/8/2023,Wednesday,سکه امامی,277010000,271800000
1401-12-19,3/10/2023,Friday,سکه امامی,260010000,244800000
1401-12-20,3/11/2023,Saturday,سکه امامی,260010000,237800000
1401-12-21,3/12/2023,Sunday,سکه امامی,276010000,252010000
1401-12-22,3/13/2023,Monday,سکه امامی,298010000,271800000
1401-12-23,3/14/2023,Tuesday,سکه امامی,296010000,279010000
1401-12-24,3/15/2023,Wednesday,سکه امامی,288010000,287800000
1401-12-26,3/17/2023,Friday,سکه امامی,303010000,285600000
1401-12-27,3/18/2023,Saturday,سکه امامی,337000000,337000000
1402-01-13,4/2/2023,Sunday,سکه امامی,331000000,289800000
1402-01-14,4/3/2023,Monday,سکه امامی,310010000,307800000
1402-01-15,4/4/2023,Tuesday,سکه امامی,322010000,311800000
1402-01-16,4/5/2023,Wednesday,سکه امامی,318010000,316800000
1402-01-17,4/6/2023,Thursday,سکه امامی,337000000,317800000
1402-01-18,4/7/2023,Friday,سکه امامی,318010000,315800000
1402-01-19,4/8/2023,Saturday,سکه امامی,317010000,310300000
1402-01-20,4/9/2023,Sunday,سکه امامی,310010000,307800000
1402-01-21,4/10/2023,Monday,سکه امامی,317010000,308800000
1402-01-23,4/12/2023,Wednesday,سکه امامی,316010000,314800000
1402-01-25,4/14/2023,Friday,سکه امامی,315010000,310800000
1402-01-26,4/15/2023,Saturday,سکه امامی,313010000,308820000
1402-01-27,4/16/2023,Sunday,سکه امامی,317010000,312810000
1402-01-28,4/17/2023,Monday,سکه امامی,315010000,312300000
1402-01-29,4/18/2023,Tuesday,سکه امامی,315010000,313800000
1402-01-30,4/19/2023,Wednesday,سکه امامی,317010000,315800000
1402-02-03,4/23/2023,Sunday,سکه امامی,316010000,312800000
1402-02-05,4/25/2023,Tuesday,سکه امامی,315010000,313800000
1402-02-05,4/25/2023,Tuesday,سکه امامی,319510000,313800000
1402-02-06,4/26/2023,Wednesday,سکه امامی,326010000,318320000
1402-02-07,4/27/2023,Thursday,سکه امامی,325810000,325810000
1402-02-08,4/28/2023,Friday,سکه امامی,339510000,326800000
1402-02-09,4/29/2023,Saturday,سکه امامی,342010000,337810000
1402-02-10,4/30/2023,Sunday,سکه امامی,352010000,342800000
1402-02-11,5/1/2023,Monday,سکه امامی,348010000,337800000
1402-02-12,5/2/2023,Tuesday,سکه امامی,337010000,333300000
1402-02-13,5/3/2023,Wednesday,سکه امامی,339010000,336840000
1402-02-14,5/4/2023,Thursday,سکه امامی,338900000,338900000
1402-02-15,5/5/2023,Friday,سکه امامی,337010000,328800000
1402-02-16,5/6/2023,Saturday,سکه امامی,328010000,320800000
1402-02-17,5/7/2023,Sunday,سکه امامی,327510000,320800000
1402-02-18,5/8/2023,Monday,سکه امامی,332010000,326800000
1402-02-19,5/9/2023,Tuesday,سکه امامی,327010000,319800000
1402-02-20,5/10/2023,Wednesday,سکه امامی,324010000,323800000
1402-02-21,5/11/2023,Thursday,سکه امامی,324010000,324010000
1402-02-22,5/12/2023,Friday,سکه امامی,318010000,312800000
1402-02-23,5/13/2023,Saturday,سکه امامی,315010000,310800000
1402-02-24,5/14/2023,Sunday,سکه امامی,318010000,309800000
1402-02-26,5/16/2023,Tuesday,سکه امامی,311010000,302800000
1402-02-27,5/17/2023,Wednesday,سکه امامی,304010000,302800000
1402-02-28,5/18/2023,Thursday,سکه امامی,303870000,303870000
1402-02-29,5/19/2023,Friday,سکه امامی,308010000,303800000
1402-02-30,5/20/2023,Saturday,سکه امامی,319010000,307800000
1402-02-31,5/21/2023,Sunday,سکه امامی,327010000,318800000
1402-03-01,5/22/2023,Monday,سکه امامی,325010000,319800000
1402-03-02,5/23/2023,Tuesday,سکه امامی,324010000,318800000
1402-03-03,5/24/2023,Wednesday,سکه امامی,315010000,311810000
1402-03-04,5/25/2023,Thursday,سکه امامی,314010000,314010000
1402-03-05,5/26/2023,Friday,سکه امامی,315010000,307800000
1402-03-06,5/27/2023,Saturday,سکه امامی,308510000,303800000
1402-03-07,5/28/2023,Sunday,سکه امامی,311010000,302800000
1402-03-08,5/29/2023,Monday,سکه امامی,309510000,306800000
1402-03-09,5/30/2023,Tuesday,سکه امامی,305010000,301800000
1402-03-10,5/31/2023,Wednesday,سکه امامی,306010000,303800000
1402-03-11,6/1/2023,Thursday,سکه امامی,305880000,305880000
1402-03-12,6/2/2023,Friday,سکه امامی,306010000,302800000
1402-03-13,6/3/2023,Saturday,سکه امامی,303010000,303010000
1402-03-15,6/5/2023,Monday,سکه امامی,304010000,297800000
1402-03-16,6/6/2023,Tuesday,سکه امامی,297010000,287800000
1402-03-17,6/7/2023,Wednesday,سکه امامی,283010000,277800000
1402-03-18,6/8/2023,Thursday,سکه امامی,277860000,277860000
1402-03-19,6/9/2023,Friday,سکه امامی,287010000,282800000
1402-03-20,6/10/2023,Saturday,سکه امامی,285010000,272810000
1402-03-21,6/11/2023,Sunday,سکه امامی,281010000,268800000
1402-03-22,6/12/2023,Monday,سکه امامی,293010000,283810000
1402-03-23,6/13/2023,Tuesday,سکه امامی,296010000,287800000
1402-03-24,6/14/2023,Wednesday,سکه امامی,287010000,283800000
1402-03-25,6/15/2023,Thursday,سکه امامی,285010000,285010000
1402-03-26,6/16/2023,Friday,سکه امامی,297010000,288800000
1402-03-27,6/17/2023,Saturday,سکه امامی,295010000,289800000
1402-03-28,6/18/2023,Sunday,سکه امامی,290010000,283800000
1402-03-29,6/19/2023,Monday,سکه امامی,286010000,283810000
1402-03-30,6/20/2023,Tuesday,سکه امامی,285010000,281800000
1402-03-31,6/21/2023,Wednesday,سکه امامی,287010000,285800000
